order_id,order_date,year,month,country,state,sales_channel,customer_age_group,customer_gender,product_category,sub_category,product_name,brand,order_quantity,unit_cost,unit_price,discount_pct,discount_amount,revenue,cost,profit,rating,quality_score,stock_status
ORD-00901,2024-06-05,2024,6,Australia,Queensland,Company Website,25-34,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1048.62,0.05,104.86,1992.38,1280,712.38,4.9,89,In Stock
ORD-00902,2025-12-24,2025,12,United States,Washington,Amazon,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,4,12,38.21,0.15,22.93,129.91,48,81.91,3.4,81,In Stock
ORD-00903,2024-05-29,2024,5,Germany,Bavaria,Amazon,25-34,Female,Accessories,Lights,NightBeam Light Set,Apex,5,12,41.43,0,0.0,207.15,60,147.15,3.8,81,In Stock
ORD-00904,2025-03-12,2025,3,Germany,Bavaria,Company Website,35-44,Female,Accessories,Helmets,SafeRide Helmet,Apex,8,22,56.45,0.2,90.32,361.28,176,185.28,4.5,88,In Stock
ORD-00905,2025-12-29,2025,12,Germany,Berlin,Company Website,55+,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,474.08,0.1,47.41,426.67,280,146.67,3.8,79,In Stock
ORD-00906,2025-03-17,2025,3,Canada,Quebec,Amazon,55+,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,1978.14,0.05,197.81,3758.47,2400,1358.47,4.5,95,In Stock
ORD-00907,2024-12-05,2024,12,United Kingdom,Wales,Amazon,25-34,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,489.51,0.2,489.51,1958.04,1400,558.04,3.8,79,In Stock
ORD-00908,2025-09-08,2025,9,United States,California,Amazon,18-24,Other,Accessories,Lights,NightBeam Light Set,Apex,12,12,38.03,0,0.0,456.36,144,312.36,4.3,81,In Stock
ORD-00909,2025-09-25,2025,9,United Kingdom,Scotland,Retail Partner,35-44,Other,Accessories,Bottles,HydroBottle,Guardian,9,5,19.37,0,0.0,174.33,45,129.33,3.9,76,In Stock
ORD-00910,2024-12-21,2024,12,United Kingdom,Scotland,Retail Partner,18-24,Male,Accessories,Locks,SecureLock Pro,Guardian,3,18,49.63,0.1,14.89,134.0,54,80.0,4.2,85,In Stock
ORD-00911,2025-09-05,2025,9,United Kingdom,Wales,Company Website,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1073.18,0,0.0,3219.54,1920,1299.54,5,89,In Stock
ORD-00912,2025-06-29,2025,6,France,Ile-de-France,Company Website,55+,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,998.94,0.15,599.36,3396.4,2560,836.4,4.6,89,Low Stock
ORD-00913,2024-07-30,2024,7,Canada,Ontario,Retail Partner,55+,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1025.95,0,0.0,5129.75,3200,1929.75,5.0,89,In Stock
ORD-00914,2024-11-06,2024,11,Canada,Quebec,Amazon,35-44,Male,Accessories,Bottles,HydroBottle,Guardian,6,5,18.47,0.1,11.08,99.74,30,69.74,3.8,76,In Stock
ORD-00915,2025-10-16,2025,10,Canada,Quebec,Amazon,35-44,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1032.48,0,0.0,3097.44,1920,1177.44,4.4,89,In Stock
ORD-00916,2025-09-11,2025,9,United Kingdom,Scotland,Retail Partner,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,5,760,1251.6,0.05,312.9,5945.1,3800,2145.1,5.0,91,In Stock
ORD-00917,2024-02-28,2024,2,Australia,New South Wales,Retail Partner,18-24,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,536.66,0.2,214.66,858.66,560,298.66,4.2,79,In Stock
ORD-00918,2025-12-05,2025,12,Germany,Hamburg,Company Website,25-34,Other,Accessories,Locks,SecureLock Pro,Guardian,12,18,51.75,0.15,93.15,527.85,216,311.85,4.7,85,In Stock
ORD-00919,2025-10-06,2025,10,Germany,Berlin,Amazon,45-54,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2087.79,0.2,417.56,1670.23,1200,470.23,4.3,95,In Stock
ORD-00920,2024-06-29,2024,6,Canada,Alberta,Amazon,45-54,Other,Accessories,Bottles,HydroBottle,Guardian,4,5,18.75,0.2,15.0,60.0,20,40.0,4.2,76,In Stock
ORD-00921,2025-09-14,2025,9,Canada,Ontario,Retail Partner,25-34,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,980.9,0.1,98.09,882.81,640,242.81,5.0,89,In Stock
ORD-00922,2024-01-13,2024,1,France,Ile-de-France,Retail Partner,18-24,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1445.49,0,0.0,2890.98,1800,1090.98,4.2,93,In Stock
ORD-00923,2024-09-11,2024,9,United States,New York,Company Website,18-24,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1051.96,0,0.0,5259.8,3200,2059.8,4.8,89,In Stock
ORD-00924,2024-05-22,2024,5,Germany,Hesse,Retail Partner,35-44,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,3,640,1011.25,0.05,151.69,2882.06,1920,962.06,4.4,89,In Stock
ORD-00925,2025-07-10,2025,7,United States,California,Amazon,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,1,420,691.01,0.15,103.65,587.36,420,167.36,3.7,86,In Stock
ORD-00926,2025-03-13,2025,3,Germany,Berlin,Retail Partner,18-24,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,533.84,0,0.0,1601.52,840,761.52,3.9,79,In Stock
ORD-00927,2024-06-22,2024,6,United States,Texas,Amazon,18-24,Other,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1150.94,0.05,172.64,3280.18,2280,1000.18,4.4,91,Low Stock
ORD-00928,2024-06-03,2024,6,Canada,Alberta,Retail Partner,35-44,Other,Accessories,Helmets,SafeRide Helmet,Apex,7,22,57.44,0.15,60.31,341.77,154,187.77,4.5,88,In Stock
ORD-00929,2024-10-20,2024,10,United Kingdom,England,Amazon,25-34,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,547.89,0.2,438.31,1753.25,1240,513.25,3.9,82,Low Stock
ORD-00930,2024-05-30,2024,5,United Kingdom,England,Amazon,18-24,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1579.33,0.2,631.73,2526.93,1800,726.93,5,93,Out of Stock
ORD-00931,2025-03-13,2025,3,Australia,Victoria,Company Website,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1078.24,0.05,53.91,1024.33,640,384.33,4.5,89,In Stock
ORD-00932,2025-02-27,2025,2,France,Provence-Alpes-Cote d'Azur,Retail Partner,45-54,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,533.83,0.2,213.53,854.13,560,294.13,4.1,79,In Stock
ORD-00933,2025-06-30,2025,6,Germany,Berlin,Amazon,18-24,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1563.37,0.15,234.51,1328.86,900,428.86,4.2,93,Low Stock
ORD-00934,2025-01-05,2025,1,United States,Texas,Amazon,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,707.12,0.15,318.2,1803.16,1260,543.16,4.1,86,In Stock
ORD-00935,2025-01-04,2025,1,Canada,Quebec,Amazon,25-34,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2151.6,0.15,322.74,1828.86,1200,628.86,4.9,95,Low Stock
ORD-00936,2025-12-13,2025,12,Australia,New South Wales,Retail Partner,55+,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,3,900,1496.48,0.25,1122.36,3367.08,2700,667.08,4.5,93,In Stock
ORD-00937,2025-05-03,2025,5,France,Ile-de-France,Company Website,25-34,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,2,420,676.89,0.05,67.69,1286.09,840,446.09,4.2,86,Low Stock
ORD-00938,2025-04-26,2025,4,Australia,New South Wales,Retail Partner,35-44,Female,Accessories,Bottles,HydroBottle,Guardian,10,5,20.39,0.2,40.78,163.12,50,113.12,3.8,76,In Stock
ORD-00939,2025-10-22,2025,10,Australia,New South Wales,Amazon,18-24,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,1,310,525.83,0,0.0,525.83,310,215.83,3.8,82,In Stock
ORD-00940,2025-03-09,2025,3,Australia,Victoria,Company Website,25-34,Female,Accessories,Helmets,SafeRide Helmet,Apex,6,22,59.9,0.15,53.91,305.49,132,173.49,4.0,88,In Stock
ORD-00941,2024-04-04,2024,4,France,Occitanie,Retail Partner,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,1029.45,0.1,205.89,1853.01,1280,573.01,4.4,89,Low Stock
ORD-00942,2025-12-10,2025,12,Germany,Hesse,Company Website,25-34,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,477.6,0.15,286.56,1623.84,1120,503.84,4.1,79,In Stock
ORD-00943,2024-04-21,2024,4,United States,California,Retail Partner,18-24,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,475.87,0.05,118.97,2260.38,1400,860.38,3.8,79,In Stock
ORD-00944,2024-07-11,2024,7,France,Ile-de-France,Retail Partner,18-24,Other,Accessories,Locks,SecureLock Pro,Guardian,2,18,48.26,0,0.0,96.52,36,60.52,4.4,85,Out of Stock
ORD-00945,2025-05-10,2025,5,United States,California,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,474.6,0.05,23.73,450.87,280,170.87,3.8,79,In Stock
ORD-00946,2024-12-30,2024,12,Canada,Ontario,Amazon,55+,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,506.63,0.1,202.65,1823.87,1120,703.87,4.1,79,Low Stock
ORD-00947,2025-05-03,2025,5,France,Ile-de-France,Amazon,25-34,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,570.25,0,0.0,1140.5,620,520.5,4.3,82,Out of Stock
ORD-00948,2025-10-31,2025,10,Canada,British Columbia,Company Website,45-54,Male,Accessories,Helmets,SafeRide Helmet,Apex,10,22,60.72,0.2,121.44,485.76,220,265.76,4.5,88,In Stock
ORD-00949,2024-12-13,2024,12,United Kingdom,Scotland,Retail Partner,45-54,Male,Accessories,Lights,NightBeam Light Set,Apex,8,12,38.26,0.25,76.52,229.56,96,133.56,4.3,81,Out of Stock
ORD-00950,2024-01-16,2024,1,Canada,Quebec,Company Website,25-34,Male,Accessories,Helmets,SafeRide Helmet,Apex,3,22,56.77,0.1,17.03,153.28,66,87.28,4.3,88,In Stock
ORD-00951,2024-10-13,2024,10,France,Occitanie,Company Website,45-54,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,485.67,0,0.0,485.67,280,205.67,3.9,79,In Stock
ORD-00952,2024-05-23,2024,5,United States,Washington,Retail Partner,25-34,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2122.28,0.05,106.11,2016.17,1200,816.17,4.5,95,In Stock
ORD-00953,2025-01-10,2025,1,France,Provence-Alpes-Cote d'Azur,Retail Partner,18-24,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,518.3,0,0.0,1554.9,840,714.9,3.7,79,Low Stock
ORD-00954,2025-10-21,2025,10,United States,Texas,Company Website,25-34,Other,Accessories,Bottles,HydroBottle,Guardian,10,5,18.43,0,0.0,184.3,50,134.3,3.8,76,In Stock
ORD-00955,2025-02-12,2025,2,United States,Texas,Company Website,18-24,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1442.27,0.2,576.91,2307.63,1800,507.63,4.2,93,Low Stock
ORD-00956,2024-07-03,2024,7,Australia,New South Wales,Company Website,55+,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1502.29,0,0.0,3004.58,1800,1204.58,4.7,93,In Stock
ORD-00957,2024-08-05,2024,8,Australia,Queensland,Amazon,35-44,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2017.18,0.05,100.86,1916.32,1200,716.32,4.1,95,In Stock
ORD-00958,2024-02-02,2024,2,France,Occitanie,Amazon,18-24,Other,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,752.97,0.1,225.89,2033.02,1260,773.02,4.0,86,In Stock
ORD-00959,2025-03-09,2025,3,United Kingdom,Scotland,Company Website,45-54,Other,Accessories,Locks,SecureLock Pro,Guardian,4,18,47.45,0,0.0,189.8,72,117.8,4.1,85,Low Stock
ORD-00960,2024-08-07,2024,8,Australia,Victoria,Company Website,25-34,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,1065.28,0,0.0,1065.28,640,425.28,4.5,89,In Stock
ORD-00961,2024-12-23,2024,12,Germany,Hesse,Amazon,55+,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2149.98,0.15,967.49,5482.45,3600,1882.45,4.2,95,In Stock
ORD-00962,2024-07-22,2024,7,United States,Washington,Retail Partner,35-44,Male,Accessories,Lights,NightBeam Light Set,Apex,4,12,40.42,0.05,8.08,153.6,48,105.6,4.2,81,Low Stock
ORD-00963,2024-06-03,2024,6,Germany,Berlin,Company Website,25-34,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2104.87,0,0.0,4209.74,2400,1809.74,4.6,95,In Stock
ORD-00964,2025-04-05,2025,4,Australia,Queensland,Retail Partner,55+,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1255.28,0,0.0,1255.28,760,495.28,4.3,91,In Stock
ORD-00965,2025-09-07,2025,9,Germany,Berlin,Amazon,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,537.09,0,0.0,1074.18,560,514.18,3.9,79,Low Stock
ORD-00966,2025-05-29,2025,5,United States,Florida,Retail Partner,45-54,Other,Accessories,Locks,SecureLock Pro,Guardian,9,18,49.16,0.1,44.24,398.2,162,236.2,4.1,85,In Stock
ORD-00967,2024-12-09,2024,12,United States,Texas,Retail Partner,45-54,Other,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2042.69,0.15,612.81,3472.57,2400,1072.57,4.8,95,In Stock
ORD-00968,2024-10-17,2024,10,Australia,Queensland,Company Website,18-24,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1153.02,0,0.0,1153.02,760,393.02,4.7,91,In Stock
ORD-00969,2025-09-30,2025,9,France,Ile-de-France,Amazon,45-54,Other,Accessories,Locks,SecureLock Pro,Guardian,9,18,50.25,0.15,67.84,384.41,162,222.41,4.3,85,In Stock
ORD-00970,2025-01-25,2025,1,United States,Texas,Company Website,45-54,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,2150.5,0.05,107.53,2042.97,1200,842.97,4.7,95,Low Stock
ORD-00971,2025-01-18,2025,1,Canada,Quebec,Company Website,18-24,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,581.39,0.05,87.21,1656.96,930,726.96,4.1,82,In Stock
ORD-00972,2024-01-27,2024,1,Canada,Quebec,Company Website,25-34,Other,Accessories,Helmets,SafeRide Helmet,Apex,11,22,58.62,0.05,32.24,612.58,242,370.58,4.1,88,Out of Stock
ORD-00973,2025-02-04,2025,2,Canada,Alberta,Company Website,55+,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,5,420,675.76,0.1,337.88,3040.92,2100,940.92,3.7,86,In Stock
ORD-00974,2025-03-23,2025,3,Canada,Ontario,Company Website,35-44,Other,Accessories,Bottles,HydroBottle,Guardian,4,5,18.34,0.15,11.0,62.36,20,42.36,3.3,76,In Stock
ORD-00975,2024-06-11,2024,6,United Kingdom,England,Retail Partner,55+,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1207.23,0,0.0,1207.23,760,447.23,4.3,91,In Stock
ORD-00976,2025-08-08,2025,8,Germany,Bavaria,Amazon,25-34,Other,Accessories,Bottles,HydroBottle,Guardian,4,5,19.62,0.1,7.85,70.63,20,50.63,3.6,76,Low Stock
ORD-00977,2024-08-15,2024,8,United Kingdom,England,Company Website,18-24,Male,Accessories,Helmets,SafeRide Helmet,Apex,5,22,62.03,0.2,62.03,248.12,110,138.12,4.4,88,In Stock
ORD-00978,2025-10-04,2025,10,United States,Washington,Amazon,35-44,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1283.57,0.1,128.36,1155.21,760,395.21,4.1,91,In Stock
ORD-00979,2024-07-03,2024,7,United States,California,Retail Partner,18-24,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,2,1200,2000.61,0,0.0,4001.22,2400,1601.22,4.6,95,In Stock
ORD-00980,2025-12-04,2025,12,Germany,Hesse,Retail Partner,55+,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,493.43,0.15,296.06,1677.66,1120,557.66,3.9,79,Low Stock
ORD-00981,2025-09-13,2025,9,United States,California,Company Website,18-24,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,538.59,0.1,161.58,1454.19,840,614.19,3.9,79,In Stock
ORD-00982,2025-09-12,2025,9,United States,Washington,Company Website,18-24,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,5,420,733.2,0.15,549.9,3116.1,2100,1016.1,4.2,86,In Stock
ORD-00983,2024-01-31,2024,1,United Kingdom,England,Amazon,35-44,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,1,590,934.88,0.2,186.98,747.9,590,157.9,4.2,84,In Stock
ORD-00984,2025-07-18,2025,7,Australia,Victoria,Amazon,35-44,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,2012.37,0.1,603.71,5433.4,3600,1833.4,4.8,95,Low Stock
ORD-00985,2024-07-21,2024,7,Australia,Queensland,Retail Partner,45-54,Female,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,563.2,0,0.0,2252.8,1240,1012.8,4.0,82,Low Stock
ORD-00986,2025-04-01,2025,4,Germany,Hamburg,Retail Partner,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,5,280,513.45,0,0.0,2567.25,1400,1167.25,3.7,79,In Stock
ORD-00987,2025-10-09,2025,10,United States,Florida,Retail Partner,35-44,Female,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,981.92,0.15,147.29,834.63,640,194.63,4.1,89,Low Stock
ORD-00988,2024-01-31,2024,1,United States,Texas,Retail Partner,35-44,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,497.26,0,0.0,1989.04,1120,869.04,4.1,79,In Stock
ORD-00989,2024-05-28,2024,5,United Kingdom,England,Amazon,55+,Male,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,3,420,665.04,0.2,399.02,1596.1,1260,336.1,4.1,86,Low Stock
ORD-00990,2025-01-29,2025,1,United Kingdom,Wales,Retail Partner,18-24,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,5,590,866.08,0,0.0,4330.4,2950,1380.4,4.3,84,In Stock
ORD-00991,2025-10-23,2025,10,Germany,Hesse,Company Website,18-24,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,3,280,486.84,0,0.0,1460.52,840,620.52,4.0,79,Out of Stock
ORD-00992,2025-04-08,2025,4,Canada,Quebec,Retail Partner,55+,Male,Accessories,Lights,NightBeam Light Set,Apex,8,12,39.97,0,0.0,319.76,96,223.76,3.7,81,In Stock
ORD-00993,2025-04-17,2025,4,United Kingdom,England,Amazon,45-54,Other,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1602.95,0.15,240.44,1362.51,900,462.51,4.9,93,In Stock
ORD-00994,2024-11-04,2024,11,United Kingdom,Scotland,Company Website,45-54,Female,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,506.08,0.2,404.86,1619.46,1120,499.46,4.0,79,In Stock
ORD-00995,2025-10-18,2025,10,United States,New York,Retail Partner,45-54,Male,Accessories,Lights,NightBeam Light Set,Apex,3,12,38.19,0,0.0,114.57,36,78.57,4.1,81,Out of Stock
ORD-00996,2024-06-23,2024,6,United States,Texas,Amazon,35-44,Male,Accessories,Bottles,HydroBottle,Guardian,7,5,20.49,0.15,21.51,121.92,35,86.92,3.7,76,Low Stock
ORD-00997,2024-04-23,2024,4,United States,New York,Amazon,55+,Female,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,3,760,1246.28,0.05,186.94,3551.9,2280,1271.9,4.6,91,In Stock
ORD-00998,2024-05-02,2024,5,Canada,Quebec,Retail Partner,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,5,640,1031.76,0.1,515.88,4642.92,3200,1442.92,4.2,89,In Stock
ORD-00999,2025-08-14,2025,8,Germany,Hesse,Company Website,55+,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,3,310,556.0,0.2,333.6,1334.4,930,404.4,4.4,82,In Stock
ORD-01000,2025-11-06,2025,11,Australia,Queensland,Amazon,45-54,Female,Road Bikes,Endurance Road,EnduroRide 250,Velocity,1,590,861.09,0.25,215.27,645.82,590,55.82,4.3,84,In Stock
ORD-01001,2024-07-11,2024,7,Germany,Bavaria,Retail Partner,45-54,Other,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,2,280,523.46,0.15,157.04,889.88,560,329.88,3.7,79,Low Stock
ORD-01002,2024-06-06,2024,6,France,Ile-de-France,Retail Partner,55+,Male,Road Bikes,Performance Road,SpeedLine 300,Apex,2,640,999.12,0.05,99.91,1898.33,1280,618.33,4.4,89,In Stock
ORD-01003,2025-02-13,2025,2,Canada,Ontario,Company Website,18-24,Other,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,4,310,570.53,0,0.0,2282.12,1240,1042.12,4.3,82,In Stock
ORD-01004,2024-04-22,2024,4,Canada,Ontario,Company Website,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1906.48,0.05,95.32,1811.16,1200,611.16,4.6,95,In Stock
ORD-01005,2024-05-01,2024,5,France,Ile-de-France,Company Website,35-44,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,4,280,483.82,0,0.0,1935.28,1120,815.28,3.6,79,In Stock
ORD-01006,2024-02-20,2024,2,Australia,Victoria,Retail Partner,35-44,Other,Accessories,Bottles,HydroBottle,Guardian,8,5,18.78,0,0.0,150.24,40,110.24,3.8,76,In Stock
ORD-01007,2025-09-14,2025,9,Germany,Hesse,Retail Partner,35-44,Male,Mountain Bikes,Full Suspension,RockRider Pro,Vastra,1,760,1177.85,0.2,235.57,942.28,760,182.28,4.6,91,Low Stock
ORD-01008,2024-03-08,2024,3,France,Ile-de-France,Company Website,18-24,Male,Hybrid Bikes,City Hybrid,UrbanGo 200,Metro,2,310,571.47,0.15,171.44,971.5,620,351.5,4.1,82,In Stock
ORD-01009,2025-12-09,2025,12,United Kingdom,Scotland,Amazon,55+,Other,Road Bikes,Endurance Road,EnduroRide 250,Velocity,2,590,928.48,0.2,371.39,1485.57,1180,305.57,4.0,84,In Stock
ORD-01010,2025-09-29,2025,9,Germany,Hamburg,Amazon,35-44,Female,Accessories,Bottles,HydroBottle,Guardian,5,5,18.83,0,0.0,94.15,25,69.15,3.6,76,In Stock
ORD-01011,2024-05-25,2024,5,United States,Florida,Amazon,55+,Female,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,2,900,1458.64,0,0.0,2917.28,1800,1117.28,4.6,93,In Stock
ORD-01012,2025-04-30,2025,4,France,Ile-de-France,Retail Partner,35-44,Male,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1927.48,0.1,192.75,1734.73,1200,534.73,4.8,95,Low Stock
ORD-01013,2025-06-21,2025,6,France,Ile-de-France,Retail Partner,35-44,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,1,640,988.61,0,0.0,988.61,640,348.61,4.4,89,In Stock
ORD-01014,2025-05-13,2025,5,United Kingdom,Scotland,Retail Partner,55+,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,1,1200,1977.31,0.05,98.87,1878.44,1200,678.44,4.4,95,In Stock
ORD-01015,2024-04-25,2024,4,United Kingdom,Wales,Company Website,45-54,Male,Accessories,Helmets,SafeRide Helmet,Apex,12,22,57.18,0,0.0,686.16,264,422.16,4.2,88,Out of Stock
ORD-01016,2024-09-07,2024,9,France,Provence-Alpes-Cote d'Azur,Company Website,18-24,Female,Accessories,Bottles,HydroBottle,Guardian,8,5,18.56,0.05,7.42,141.06,40,101.06,3.9,76,In Stock
ORD-01017,2025-10-03,2025,10,Australia,Queensland,Company Website,35-44,Female,Electric Bikes,Mountain E-Bike,VoltTrail X,E-Motion,3,1200,1968.0,0,0.0,5904.0,3600,2304.0,4.5,95,In Stock
ORD-01018,2024-07-14,2024,7,United States,Washington,Retail Partner,35-44,Female,Accessories,Helmets,SafeRide Helmet,Apex,7,22,56.99,0.15,59.84,339.09,154,185.09,3.8,88,Low Stock
ORD-01019,2024-04-22,2024,4,United States,Florida,Amazon,35-44,Female,Accessories,Locks,SecureLock Pro,Guardian,4,18,50.89,0.1,20.36,183.2,72,111.2,3.9,85,In Stock
ORD-01020,2024-10-22,2024,10,United States,New York,Amazon,18-24,Female,Mountain Bikes,Hardtail,TrailBlazer 100,Apex,4,420,683.8,0,0.0,2735.2,1680,1055.2,4.2,86,Low Stock
ORD-01021,2024-11-09,2024,11,United States,Florida,Retail Partner,25-34,Male,Hybrid Bikes,Comfort Hybrid,ComfortCruise 150,Metro,1,280,482.98,0.2,96.6,386.38,280,106.38,4.2,79,In Stock
ORD-01022,2025-12-31,2025,12,United Kingdom,England,Company Website,25-34,Other,Accessories,Bottles,HydroBottle,Guardian,5,5,18.77,0.1,9.38,84.47,25,59.47,3.5,76,In Stock
ORD-01023,2025-10-14,2025,10,Germany,Hesse,Company Website,55+,Male,Electric Bikes,Commuter E-Bike,VoltRide 500,E-Motion,1,900,1603.37,0.05,80.17,1523.2,900,623.2,4.5,93,In Stock
ORD-01024,2025-11-30,2025,11,Canada,Quebec,Retail Partner,45-54,Other,Road Bikes,Performance Road,SpeedLine 300,Apex,4,640,988.15,0.15,592.89,3359.71,2560,799.71,4.3,89,In Stock
